"phenotype_id","version_id","phenotype_name","type","author","owner","tags","collections","clinical_terminologies","data_sources","versions"
"PH701","1402","Eating Disorder","Disease or Syndrome","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1402, 'version_name': 'Eating Disorder', 'version_date': '2021-10-06T16:30:43.437034Z', 'is_published': True, 'is_latest': True}]"
"PH702","1404","Lithium and other mood stabilisers","Drug","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Multilex codes', 'id': 16}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1404, 'version_name': 'Lithium and other mood stabilisers', 'version_date': '2021-10-06T16:30:46.330975Z', 'is_published': True, 'is_latest': True}]"
"PH703","1406","Opioid Analgesics","Drug","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Multilex codes', 'id': 16}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1406, 'version_name': 'Opioid Analgesics', 'version_date': '2021-10-06T16:30:51.800422Z', 'is_published': True, 'is_latest': True}]"
"PH704","1408","Other Adds","Drug","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Multilex codes', 'id': 16}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1408, 'version_name': 'Other Adds', 'version_date': '2021-10-06T16:30:54.054635Z', 'is_published': True, 'is_latest': True}]"
"PH705","1410","Personality Disorder","Drug","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1410, 'version_name': 'Personality Disorder', 'version_date': '2021-10-06T16:30:55.878006Z', 'is_published': True, 'is_latest': True}]"
"PH706","1412","Schizophrenia Spectrum","Disease or Syndrome","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1412, 'version_name': 'Schizophrenia Spectrum', 'version_date': '2021-10-06T16:30:58.818925Z', 'is_published': True, 'is_latest': True}]"
"PH707","1414","selective serotonin reuptake inhibitor (SSRI) Adds","Drug","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Multilex codes', 'id': 16}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1414, 'version_name': 'selective serotonin reuptake inhibitor (SSRI) Adds', 'version_date': '2021-10-06T16:31:01.004994Z', 'is_published': True, 'is_latest': True}]"
"PH708","1416","Tricyclic Adds","Drug","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Multilex codes', 'id': 16}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1416, 'version_name': 'Tricyclic Adds', 'version_date': '2021-10-06T16:31:03.824677Z', 'is_published': True, 'is_latest': True}]"
"PH709","1418","Typical APDs","Drug","K Windfuhr, D While, N Kapur, D M Ashcroft, E Kontopantelis, M J Carr, J Shaw, L Applyby, R T Webb","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Multilex codes', 'id': 16}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1418, 'version_name': 'Typical APDs', 'version_date': '2021-10-06T16:31:07.193379Z', 'is_published': True, 'is_latest': True}]"
"PH710","1420","Antidiabetic Medications","Drug","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1420, 'version_name': 'Antidiabetic Medications', 'version_date': '2021-10-06T16:31:14.900231Z', 'is_published': True, 'is_latest': True}]"
"PH711","1422","Antihypertensive Drugs","Drug","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1422, 'version_name': 'Antihypertensive Drugs', 'version_date': '2021-10-06T16:31:57.287322Z', 'is_published': True, 'is_latest': True}]"
"PH712","1424","Antiplatelet Agents","Drug","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1424, 'version_name': 'Antiplatelet Agents', 'version_date': '2021-10-06T16:31:59.499797Z', 'is_published': True, 'is_latest': True}]"
"PH713","1426","Cardiovascular Disease","Disease or Syndrome","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1426, 'version_name': 'Cardiovascular Disease', 'version_date': '2021-10-06T16:32:02.482352Z', 'is_published': True, 'is_latest': True}]"
"PH714","1428","Ethnicity","Lifestyle Risk Factor","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1428, 'version_name': 'Ethnicity', 'version_date': '2021-10-06T16:32:04.810926Z', 'is_published': True, 'is_latest': True}]"
"PH715","1430","Lipid Lowering Agents","Drug","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1430, 'version_name': 'Lipid Lowering Agents', 'version_date': '2021-10-06T16:32:09.274102Z', 'is_published': True, 'is_latest': True}]"
"PH716","1432","Smoking Status","Lifestyle Risk Factor","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1432, 'version_name': 'Smoking Status', 'version_date': '2021-10-06T16:32:10.931968Z', 'is_published': True, 'is_latest': True}]"
"PH717","1434","Type 1 Diabetes","Disease or Syndrome","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1434, 'version_name': 'Type 1 Diabetes', 'version_date': '2021-10-06T16:32:12.969247Z', 'is_published': True, 'is_latest': True}]"
"PH718","1436","Type 2 Diabetes","Disease or Syndrome","Alison K Wright, Evangelos Kontopantelis, Richard Emsley, Iain Buchan, Naveed Sattar, Martin K Rutter, Darren M. Ashcroft","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1436, 'version_name': 'Type 2 Diabetes', 'version_date': '2021-10-06T16:32:15.067604Z', 'is_published': True, 'is_latest': True}]"
"PH719","1438","Upper Gastro Intestinal Malignancy","Disease or Syndrome","Ellen Wright, Peter T Schofield, Paul Seed, Mariam Molokhia","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1438, 'version_name': 'Upper Gastro Intestinal Malignancy', 'version_date': '2021-10-06T16:32:16.522487Z', 'is_published': True, 'is_latest': True}]"
"PH720","1440","Acarbose","Drug","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1440, 'version_name': 'Acarbose', 'version_date': '2021-10-06T16:32:17.599739Z', 'is_published': True, 'is_latest': True}]"
"PH721","1442","AIDS","Disease or Syndrome","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1442, 'version_name': 'AIDS', 'version_date': '2021-10-06T16:32:18.962606Z', 'is_published': True, 'is_latest': True}]"
"PH722","1444","Alpha-Blockers","Drug","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1444, 'version_name': 'Alpha-Blockers', 'version_date': '2021-10-06T16:32:21.549680Z', 'is_published': True, 'is_latest': True}]"
"PH723","1446","Beta-Blockers","Drug","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1446, 'version_name': 'Beta-Blockers', 'version_date': '2021-10-06T16:32:28.163587Z', 'is_published': True, 'is_latest': True}]"
"PH724","1448","Calcium Blockers","Drug","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'GPRD product codes', 'id': 14}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1448, 'version_name': 'Calcium Blockers', 'version_date': '2021-10-06T16:32:34.517526Z', 'is_published': True, 'is_latest': True}]"
"PH725","1450","Cancer","Disease or Syndrome","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1450, 'version_name': 'Cancer', 'version_date': '2021-10-06T16:32:58.107740Z', 'is_published': True, 'is_latest': True}]"
"PH726","1452","Chronic Pulmonary Disease","Disease or Syndrome","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1452, 'version_name': 'Chronic Pulmonary Disease', 'version_date': '2021-10-06T16:33:02.585595Z', 'is_published': True, 'is_latest': True}]"
"PH727","1454","Congestive Heart Disease","Disease or Syndrome","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1454, 'version_name': 'Congestive Heart Disease', 'version_date': '2021-10-06T16:33:04.184079Z', 'is_published': True, 'is_latest': True}]"
"PH728","1456","Dementia","Disease or Syndrome","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1456, 'version_name': 'Dementia', 'version_date': '2021-10-06T16:33:06.326035Z', 'is_published': True, 'is_latest': True}]"
"PH729","1458","Diabetic Complications","Disease or Syndrome","Victor W Zhong, Juhaeri Juhaeri, Stephen R Cole, Christian M Shay, Carolyn A Chew-Graham, Penny Gordon-Larsen, Evangelos Kontopantelis, Elizabeth J Mayer-Davis","ieuan.scanlon","[]","[{'description': 'ClinicalCodes Repository', 'id': 25, 'collection_brand': 'HDRUK'}, {'description': 'Phenotype Library', 'id': 18, 'collection_brand': 'HDRUK'}]","[{'name': 'Read codes v2', 'id': 5}]","[{'id': 5, 'name': 'CPRD GOLD', 'url': 'https://web.www.healthdatagateway.org/dataset/a29feafa-7bdd-44e9-b977-c9d26425e67f', 'datasource_id': 5}]","[{'version_id': 1458, 'version_name': 'Diabetic Complications', 'version_date': '2021-10-06T16:33:09.608214Z', 'is_published': True, 'is_latest': True}]"
